@relation quotepairs
@attribute unigram_lex_quote_prob real
@attribute unigram_lex_antiquote_prob real
@attribute unigram_lex_diff real
@attribute unigram_lex_quote1_more_likely integer
@attribute bigram_lex_quote_prob real
@attribute bigram_lex_antiquote_prob real
@attribute bigram_lex_diff real
@attribute bigram_lex_quote1_more_likely integer
@attribute trigram_lex_quote_prob real
@attribute trigram_lex_antiquote_prob real
@attribute trigram_lex_diff real
@attribute trigram_lex_quote1_more_likely integer
@attribute unigram_syn_quote_prob real
@attribute unigram_syn_antiquote_prob real
@attribute unigram_syn_diff real
@attribute unigram_syn_quote1_more_likely integer
@attribute bigram_syn_quote_prob real
@attribute bigram_syn_antiquote_prob real
@attribute bigram_syn_diff real
@attribute bigram_syn_quote1_more_likely integer
@attribute trigram_syn_quote_prob real
@attribute trigram_syn_antiquote_prob real
@attribute trigram_syn_diff real
@attribute trigram_syn_quote1_more_likely integer
@data
5.8600047243383993e-65,1.9878706579131205e-82,5.8600047243383993e-65,1,2.5255551271289621e-65,2.6319055137466679e-83,2.5255551271289621e-65,1,2.9369756342754435e-51,1.0698953725522811e-73,2.9369756342754435e-51,1,1.6312532039973081e-30,4.1256881486796902e-30,-2.4944349446823821e-30,0,9.9694339629336238e-25,1.1190899794166551e-23,-1.0193956397873189e-23,0,1.2346612141997506e-20,1.9212223745938665e-21,1.042538976740364e-20,1
1.2932410398108484e-41,8.8209094463573723e-33,-8.8209094334249626e-33,0,3.6540061778543537e-41,3.5405403522976169e-30,-3.5405403522610766e-30,0,1.4687799915045831e-28,2.7827350408299842e-24,-2.7825881628308339e-24,0,9.5677587586459946e-22,2.6366519997429914e-14,-2.6366519040654039e-14,0,2.943377675442203e-18,2.2075187758518924e-13,-2.2074893420751381e-13,0,1.5816481318753462e-13,2.2947509551588279e-08,-2.2947351386775092e-08,0
2.1375067054570199e-66,6.2120144868805104e-83,2.1375067054570199e-66,1,3.1994598601988603e-69,4.4037317365488303e-87,3.1994598601988603e-69,1,6.123012513489114e-53,6.1525414943777078e-75,6.123012513489114e-53,1,4.1141631519809232e-29,3.8590524334937161e-30,3.7282579086315517e-29,1,1.0827856219212596e-24,1.2261142958396626e-26,1.0705244789628631e-24,1,8.7207225678148681e-23,7.3108010648803882e-18,-7.3107138576547104e-18,0
1.3591257817241123e-44,1.9780268086871446e-24,-1.9780268086871446e-24,0,3.2920763247031314e-42,2.553659056962182e-23,-2.553659056962182e-23,0,9.8666094970542089e-37,1.2192460610596723e-15,-1.2192460610596723e-15,0,5.6852568959168643e-19,9.5037233202029915e-12,-9.5037227516773024e-12,0,8.0032908453776125e-15,7.199203672993432e-08,-7.1992028726643476e-08,0,6.1383179392148808e-10,1.7004178038081837e-06,-1.6998039720142622e-06,0
7.221888268746526e-29,2.809017933230532e-25,-2.8082957444036572e-25,0,8.0156279562937779e-28,1.1193112819989994e-23,-1.1192311257194365e-23,0,2.1558467231757147e-23,2.2948757533146016e-14,-2.2948757511587548e-14,0,6.3878451486793678e-11,6.1627756766078525e-14,6.3816823730027604e-11,1,2.2180397390017411e-09,1.0322468353085208e-08,-8.1044286140834665e-09,0,2.1920940614655314e-07,1.3294494937037402e-06,-1.110240087557187e-06,0
2.271020960342077e-25,1.9779403978333754e-34,2.2710209583641365e-25,1,5.2833900811646756e-24,4.4193448895419638e-32,5.2833900369712264e-24,1,1.9958743458498126e-18,6.2504775423237712e-23,1.9958118410743893e-18,1,2.06495928589401e-12,1.933800125840893e-14,2.045621284635601e-12,1,6.9336866683766549e-10,2.548792552855771e-14,6.9334317891213694e-10,1,1.0022742357526638e-08,1.2326365040088721e-08,-2.3036226825620822e-09,0
1.4768576303729005e-64,3.488383763383073e-75,1.4768576303380166e-64,1,2.2780665662698732e-62,2.9972297870898325e-74,2.2780665662668761e-62,1,3.5246781181364435e-48,1.5093584967542693e-63,3.5246781181364423e-48,1,1.4377463070923633e-31,1.6805472840731515e-35,1.4375782523639559e-31,1,1.8367355507429041e-22,1.8332811205458053e-32,1.8367355505595759e-22,1,1.0066845654760298e-21,6.1486486727403932e-24,1.0005359168032894e-21,1
2.4917457589788909e-73,1.1659378296310034e-80,2.4917456423851079e-73,1,8.2005986377968407e-73,8.5569590308859179e-77,8.1997429418937516e-73,1,7.803073189706248e-62,1.317334811009409e-67,7.8030600163581372e-62,1,2.8970883632879116e-33,5.7479284210583291e-31,-5.7189575374254497e-31,0,1.6420981239375284e-29,3.9357731508553836e-24,-3.9357567298741444e-24,0,1.7086267655120131e-24,7.9301922450784415e-24,-6.2215654795664288e-24,0
5.698319432571649e-21,5.3038404452394742e-23,5.6452810281192545e-21,1,2.1657047609156867e-17,2.8561165721930599e-19,2.137143595193756e-17,1,1.6291311218223826e-11,1.7312925480240469e-15,1.6289579925675802e-11,1,2.8768830529896241e-09,2.4179956379370505e-10,2.6350834891959192e-09,1,8.7835710554974758e-06,2.7831138512428795e-06,6.0004572042545958e-06,1,0.0014142523270685599,1.788137704948144e-05,0.0013963709500190785,1
2.5614819925741325e-53,7.6689798901229731e-64,2.5614819924974428e-53,1,7.6769432938995193e-53,3.2633586252546151e-64,7.6769432938668857e-53,1,3.5124993576811257e-39,5.354375964346825e-44,3.5124458139214821e-39,1,8.6225770009443156e-25,7.7779852056536312e-30,8.6224992210922599e-25,1,8.635201082515612e-25,3.0402343896758154e-28,8.6321608481259368e-25,1,9.9265993795569818e-16,7.4004327868714178e-24,9.9265993055526544e-16,1
1.0050613998359879e-29,1.5023445190405585e-22,-1.5023444185344186e-22,0,6.3882737019652856e-26,1.7923473545353541e-17,-1.7923473481470805e-17,0,4.1197595771464564e-20,5.3659707290990787e-14,-5.3659666093395015e-14,0,1.0292012709010355e-13,4.4411989734593035e-14,5.8508137355510525e-14,1,2.5446189570467907e-12,8.3920217152957063e-09,-8.3894770963386601e-09,0,2.072170796144343e-05,3.8828434522930231e-08,2.0682879526920498e-05,1
1.0870666096987529e-33,2.0805299651610675e-33,-9.9346335546231453e-34,0,1.6339344076308792e-35,1.121036038183023e-36,1.5218308038125768e-35,1,2.4163669243428158e-23,5.3276103158660664e-26,2.4110393140269498e-23,1,3.0743433278428309e-16,5.9874661359293631e-19,3.0683558617069017e-16,1,2.9026223570392992e-11,1.366502560286772e-18,2.9026222203890433e-11,1,1.5611150996320353e-09,2.2107315781272183e-06,-2.2091704630275862e-06,0
2.9053193039072035e-40,8.8224429733558337e-44,2.9044370596098678e-40,1,1.6700088289076558e-35,1.0110332753065829e-41,1.6700078178743806e-35,1,1.7736378283834602e-29,8.5163214849264251e-32,1.7651215068985337e-29,1,1.2951988549908233e-19,9.3930113822390939e-17,-9.3800593936891855e-17,0,1.5740040061899287e-14,4.6896244705209477e-17,1.5693143817194078e-14,1,2.0643701845799924e-10,1.2341064164698512e-12,2.0520291204152938e-10,1
6.43499415305629e-36,3.1681302318337827e-32,-3.1674867324184772e-32,0,2.375540062006768e-35,1.1082653892623125e-33,-1.0845099886422448e-33,0,1.3493086165592028e-28,5.6460596798338402e-26,-5.6325665936682485e-26,0,1.7201741587607732e-16,2.2144582135869052e-15,-2.0424407977108278e-15,0,1.3661406105347716e-11,8.0819296185216047e-13,1.2853213143495555e-11,1,9.8635853562737915e-10,2.4357459862898855e-10,7.4278393699839065e-10,1
7.0665214380767278e-31,2.0423146859565996e-27,-2.041608033812792e-27,0,6.6807111377072733e-30,3.0424797217928578e-28,-2.9756726104157849e-28,0,1.265169691510708e-23,6.988469740327405e-20,-6.9872045706358944e-20,0,2.1380423095235983e-12,1.8397969239334224e-15,2.1362025125996647e-12,1,2.2957713188327496e-09,3.5924584107922164e-11,2.2598467347248275e-09,1,2.5656715935131459e-08,4.5852108002381824e-10,2.519819485510764e-08,1
5.6640759225905631e-22,1.6124587602876025e-19,-1.6067946843650119e-19,0,1.4021597452967139e-16,1.3905170577111334e-13,-1.3891148979658368e-13,0,7.1594702689691396e-13,1.9619565065217821e-08,-1.9618849118190924e-08,0,1.1821178334304817e-08,3.4010479021830643e-07,-3.2828361188400159e-07,0,1.620241870348924e-06,1.3739232896851759e-06,2.4631858066374808e-07,1,1.665456916041605e-05,4.6829251375466925e-06,1.1971644022869357e-05,1
2.4496619942918116e-18,7.5749796110130665e-22,2.4489044963307104e-18,1,1.6514905179089195e-14,3.3975615210957908e-19,1.6514565422937086e-14,1,1.715579985891418e-06,1.0474566564497817e-14,1.7155799754168514e-06,1,8.0043426001138764e-10,5.2494557501852592e-10,2.7548868499286172e-10,1,2.2745400790581739e-05,5.7341255181845092e-08,2.2688059535399895e-05,1,0.00010645372611732651,2.9213739642910408e-07,0.00010616158872089741,1
4.92401682924322e-26,1.524533314672252e-28,4.9087714960964973e-26,1,2.2261001052376831e-23,3.7789780576150575e-25,2.1883103246615326e-23,1,5.051653623127848e-19,1.564051161828956e-21,5.0360131115095588e-19,1,1.403745947998815e-09,8.6052471881046744e-11,1.3176934761177682e-09,1,2.7134319628076957e-09,2.4837840258032692e-07,-2.4566497061751923e-07,0,2.4734588846555989e-06,1.2015933420348762e-06,1.2718655426207227e-06,1
6.1202152778419459e-37,1.0482367761207672e-32,-1.0481755739679888e-32,0,3.9780710438080861e-38,2.9402767069210904e-26,-2.9402767069171122e-26,0,2.0712748488039702e-28,1.2562851776195472e-18,-1.2562851774124198e-18,0,1.0531244493178092e-21,1.6842145874211331e-21,-6.310901381033239e-22,0,2.4987915769456164e-18,4.8848424012313653e-14,-4.8845925220736708e-14,0,4.5208351297423907e-11,5.3028634112126511e-12,3.9905487886211258e-11,1
2.7163338546937265e-28,3.5936056117755482e-28,-8.7727175708182177e-29,0,1.6346006803643147e-28,5.2783044486006063e-28,-3.6437037682362917e-28,0,1.3378036377470472e-19,2.6964078646473383e-19,-1.3586042269002912e-19,0,2.8012500880804405e-10,4.9747112690729341e-12,2.7515029753897112e-10,1,9.7712320345633413e-09,1.3524010572797643e-11,9.7577080239905439e-09,1,1.5597248853148902e-07,3.0453325979500858e-09,1.5292715593353892e-07,1
6.4219630119481957e-59,9.8611858611817337e-66,6.4219620258296094e-59,1,1.7507738635537598e-57,2.5867213642288094e-65,1.7507738376865461e-57,1,1.2248606640508227e-46,4.1234199415991504e-53,1.2248602517088285e-46,1,2.8326160220619712e-32,2.241619831867356e-30,-2.2132936716467361e-30,0,4.5704183200465242e-24,1.988125685978649e-24,2.5822926340678752e-24,1,4.715059376499541e-20,7.4916001767421879e-22,4.640143374732119e-20,1
9.3843377820554309e-43,1.1961234044500383e-45,9.3723765480109304e-43,1,1.7956904756966393e-39,2.710407817810831e-41,1.7685863975185309e-39,1,1.1159466685760067e-31,9.988518872376332e-30,-9.8769242055187319e-30,0,8.8354481439571038e-20,2.3154638042202592e-21,8.6039017635350782e-20,1,1.0282731461259209e-15,4.1878201845433231e-15,-3.1595470384174022e-15,0,4.9162956590419784e-13,8.0502669603174234e-13,-3.133971301275445e-13,0
3.8578522404751927e-25,4.9228108912857706e-30,3.8578030123662801e-25,1,4.5583175288069917e-25,1.8337465789541727e-31,4.5583156950604127e-25,1,1.7016137457410757e-14,9.099686921210635e-21,1.7016128357723836e-14,1,1.0991609724453493e-14,2.1744315217642887e-14,-1.0752705493189393e-14,0,1.2397941066095963e-10,2.1877776674538184e-11,1.0210163398642144e-10,1,2.6574363908421799e-08,2.3536136540414382e-09,2.4220750254380361e-08,1
4.1161332021481415e-26,3.4228865726088589e-27,3.7738445448872553e-26,1,4.6398189107929076e-19,1.175164517463623e-26,4.6398187932764556e-19,1,5.1602536811443338e-15,3.8340107113515966e-19,5.1598702800731983e-15,1,5.8405456407038278e-14,3.5913639848414459e-13,-3.0073094207710629e-13,0,2.1538798680658226e-13,1.2368834950718306e-09,-1.2366681070850241e-09,0,0.0053778720427773759,7.5359627888724469e-06,0.0053703360799885035,1
1.4194487144185821e-36,1.9382652248993944e-36,-5.1881651048081228e-37,0,2.1476062422006634e-31,2.139504817388345e-39,2.1476062208056153e-31,1,2.5116035439203623e-23,3.1087937773516455e-29,2.511600435126585e-23,1,1.1304344025650591e-18,4.0943169156350081e-17,-3.9812734753785024e-17,0,4.9760811052704934e-17,2.0529901685493623e-12,-2.0529404077383095e-12,0,9.7361160443201015e-10,1.1727840349028427e-08,-1.0754228744596417e-08,0
5.3501191459239508e-17,7.044504080845588e-18,4.6456687378393923e-17,1,3.4985401584125194e-16,2.0642057332289153e-16,1.4343344251836041e-16,1,1.2739119235165295e-08,8.1218730584832103e-10,1.1926931929316973e-08,1,2.7075158876171535e-09,2.7075158876171535e-09,0.0,0,1.253212246700028e-09,1.253212246700028e-09,0.0,0,0.00095978409357310715,0.00095978409357310715,0.0,0
1.3398154532698677e-42,8.4775100860469326e-43,4.9206444466517447e-43,1,5.3371275163818431e-45,8.3113713358411568e-46,4.5059903827977274e-45,1,1.9110602497156133e-35,7.8041542433303175e-32,-7.8022431830806023e-32,0,3.2443402547122842e-16,1.1705421710841789e-21,3.2443285492905735e-16,1,5.1998767388255085e-12,2.4190565132732071e-16,5.1996348331741815e-12,1,1.2455760613286442e-09,7.4404295428925249e-13,1.244832018374355e-09,1
1.2143080016724265e-25,9.3120314274292338e-31,1.214298689640999e-25,1,2.2341197258572475e-25,5.789677683071734e-31,2.2341139361795642e-25,1,7.3753415068381609e-19,3.7385290843060849e-25,7.3753377683090766e-19,1,1.7490259645965393e-13,2.5774392301121068e-17,1.748768220673528e-13,1,1.3642081859672178e-09,1.0993469577778016e-13,1.36409825127144e-09,1,1.8922176815439974e-08,4.8308762597285012e-10,1.8439089189467125e-08,1
2.9858206884510514e-24,1.9760982905711768e-26,2.9660597055453398e-24,1,1.8591502674181422e-24,3.1496229410551946e-21,-3.1477637907877766e-21,0,1.1807348447785506e-16,7.9174551051052987e-18,1.1015602937274976e-16,1,3.5728464542465544e-11,3.0790780523932887e-14,3.5697673761941612e-11,1,7.6146306061999037e-08,1.6418619223007477e-08,5.9727686838991564e-08,1,1.3794861639277766e-06,2.4745780395999685e-07,1.1320283599677796e-06,1
9.0255929675628417e-28,1.902974973384693e-27,-1.0004156766284088e-27,0,1.0163297108012702e-20,1.7000299765114912e-25,1.0163127105015051e-20,1,3.1175960338726463e-16,3.4231067976517809e-18,3.0833649658961284e-16,1,3.178787728158127e-16,1.1614318660837255e-14,-1.1296439888021442e-14,0,6.550984176756265e-11,5.411225852378951e-12,6.0098615915183699e-11,1,1.8803968352197214e-09,4.2399508485888713e-10,1.4564017503608342e-09,1
2.2970515515675701e-37,6.9277806822411376e-40,2.2901237708853289e-37,1,1.7922224777403384e-35,1.2199763005601354e-34,-1.0407540527861015e-34,0,7.9121677035516426e-28,9.0943394090159827e-29,7.0027337626500443e-28,1,2.2789515763671962e-20,1.6428899194703711e-19,-1.4149947618336514e-19,0,1.917255418875812e-17,1.1845408715236261e-10,-1.1845406797980843e-10,0,2.6982504158885381e-12,1.8375619800389202e-09,-1.8348637296230318e-09,0
5.7072313350165387e-36,5.4923394332576741e-41,5.7071764116222059e-36,1,3.4876820749857981e-37,6.9530875076593768e-44,3.4876813796770472e-37,1,2.3754149526256337e-26,4.8947634105426314e-32,2.375410057862223e-26,1,1.4428450906965468e-14,9.8298330843327732e-21,1.4428441077132385e-14,1,2.844697209579945e-11,1.1544637898300486e-18,2.8446970941335662e-11,1,1.5034198425026456e-09,3.5597614208639146e-12,1.4998600810817816e-09,1
6.5405206691434008e-54,7.1954287592457872e-53,-6.5413766923314472e-53,0,1.1887233495055888e-57,2.2678330255650761e-50,-2.2678329066927412e-50,0,3.7114540894298396e-45,1.8870344199762914e-40,-1.8869973054353971e-40,0,1.3166879263318602e-26,7.1250498765175281e-22,-7.1249182077248953e-22,0,2.7421808689586979e-21,1.7555635747066501e-15,-1.7555608325257811e-15,0,1.080142146245765e-15,7.9187458921572999e-14,-7.8107316775327231e-14,0
3.7616347851785151e-23,4.1619907008743923e-19,-4.1616145373958742e-19,0,1.2611934936949072e-20,5.5860347520329691e-21,7.0259001849161019e-21,1,1.6518163332044572e-16,4.776408264622302e-13,-4.774756448289098e-13,0,7.2853668421253201e-11,7.7788704725283949e-10,-7.0503337883158625e-10,0,6.2098860510391373e-09,1.3880539824591923e-07,-1.3259551219488008e-07,0,5.9778831656175705e-05,0.0015244106596330608,-0.0014646318279768851,0
1.0829481570726096e-35,6.4104853864992347e-32,-6.4094024383421625e-32,0,1.4092107099184034e-35,1.1336312109096535e-25,-1.1336312107687324e-25,0,7.060282720450132e-27,3.3054394215447604e-20,-3.3054387155164886e-20,0,1.0772259422484616e-18,1.5206238548949638e-17,-1.4129012606701175e-17,0,9.866155689242767e-15,1.4304755984281285e-11,-1.4294889828592043e-11,0,4.5543421621836529e-13,9.1796084751008478e-10,-9.1750541329386638e-10,0
2.1588468601948447e-29,7.1174434223160502e-38,2.1588468530774012e-29,1,3.2628089949724751e-30,1.7427244819251212e-43,3.2628089949723007e-30,1,1.6193746608827423e-22,1.5808952288182995e-30,1.61937464507379e-22,1,2.5898024708508081e-15,1.8073198903258649e-17,2.5717292719475495e-15,1,1.4617517881663983e-12,2.197944443134773e-14,1.4397723437350505e-12,1,2.4493761101875265e-12,1.783968168278338e-10,-1.7594744071764628e-10,0
4.3499608949578587e-38,3.9759515792523941e-32,-3.9759472292914991e-32,0,6.848242060237521e-40,9.5027266179938944e-37,-9.4958783759336575e-37,0,3.8131049151853438e-29,1.4599077622431052e-25,-1.4595264517515867e-25,0,3.3721470046169646e-17,3.353260147171541e-18,3.0368209898998104e-17,1,5.6766059941030004e-20,5.2534070197024023e-14,-5.2534013430964079e-14,0,5.8790304247665589e-10,6.0404298179443584e-10,-1.6139939317779946e-11,0
4.3419383219066133e-63,3.0121616709664138e-50,-3.0121616709659793e-50,0,4.1541286648580434e-65,2.2779580519731225e-40,-2.2779580519731225e-40,0,1.3318265035969431e-49,1.3824062521425453e-31,-1.3824062521425453e-31,0,1.1312362125033406e-28,6.2709784502542093e-31,1.1249652340530864e-28,1,3.229377958003184e-21,3.0193157141993554e-21,2.1006224380382864e-22,1,7.1891854542218597e-19,1.7775354130101199e-16,-1.7703462275558982e-16,0
1.6207291971707224e-35,3.6339618310592632e-32,-3.6323411018620924e-32,0,7.7416440390539387e-33,2.0153198136448264e-33,5.7263242254091123e-33,1,1.0732163507865746e-21,3.4753074295144689e-23,1.0384632764914299e-21,1,1.0513087435524573e-17,1.4399012748241452e-14,-1.4388499660805927e-14,0,3.4800924115696618e-16,1.1777066240445902e-11,-1.1776718231204745e-11,0,3.2898934849568297e-05,1.7686152399708694e-05,1.5212782449859603e-05,1
2.4228061686790002e-43,1.5655584088837159e-32,-1.565558408859488e-32,0,3.7341514530686815e-42,3.6519407218622593e-29,-3.651940721861886e-29,0,1.2466127218465609e-33,3.9694438682492999e-22,-3.9694438682368336e-22,0,2.6896531741567855e-19,2.1644616218900766e-15,-2.164192656572661e-15,0,2.1045861794644087e-17,6.5441446963265997e-13,-6.5439342377086531e-13,0,4.458434886084304e-14,1.5692829208702316e-11,-1.5648244859841474e-11,0
4.6395981056024656e-37,3.9800353326038027e-32,-3.9799889366227465e-32,0,5.6523814223349354e-33,2.0889402180612202e-29,-2.0883749799189868e-29,0,1.1094484728894483e-20,1.7026411212503357e-22,1.092422061676945e-20,1,8.3990288609716549e-20,2.6251736790021886e-18,-2.5411833903924722e-18,0,1.9778871569514867e-13,6.7759560706694501e-14,1.3002915498845417e-13,1,1.1228250064974856e-10,8.8292405828188912e-12,1.0345326006692966e-10,1
2.3970100114979912e-21,4.9392452768264189e-19,-4.9152751767114391e-19,0,4.075425381661435e-19,2.580625118093266e-15,-2.5802175755550997e-15,0,3.2121169824079376e-13,1.4005997095386081e-08,-1.400567588368784e-08,0,4.0557293051889567e-10,9.4090286695487053e-10,-5.3532993643597486e-10,0,6.7597894311877167e-08,1.6024183067640749e-09,6.5995476005113097e-08,1,4.0343676426184193e-05,3.3369575346408772e-05,6.9741010797754206e-06,1
1.3708793137061694e-22,1.4253978326486775e-17,-1.4253841238555405e-17,0,1.3525283178963648e-20,1.0651821037922528e-14,-1.0651807512639349e-14,0,6.935715796468533e-15,5.8491859895575721e-08,-5.8491852959859924e-08,0,4.4234008044826238e-12,4.7234489800636605e-10,-4.6792149720188346e-10,0,6.5650335345613589e-08,1.2155801721167338e-06,-1.1499298367711202e-06,0,8.6817302772739611e-05,2.8106596169013168e-05,5.8710706603726443e-05,1
1.0130025328680045e-26,1.1098924662052627e-28,1.0019036082059518e-26,1,1.3234225046787375e-21,3.7961538638628974e-24,1.3196263508148746e-21,1,1.1213782718221088e-17,1.9496234327115249e-19,1.1018820374949936e-17,1,1.2175092261006731e-12,5.6712789521575473e-16,1.2169420982054574e-12,1,7.393721544582612e-13,7.555660212465976e-13,-1.6193866788336398e-14,0,3.9911261805047795e-09,5.1223582770209668e-09,-1.1312320965161873e-09,0
2.345790750346584e-45,4.9267528665856632e-29,-4.9267528665856632e-29,0,1.9061748283044221e-40,2.4170858381581668e-27,-2.4170858381579763e-27,0,1.2969330217537201e-34,2.4467242197940914e-16,-2.4467242197940914e-16,0,1.2901590351063013e-17,7.5472729929969586e-15,-7.5343714026458954e-15,0,5.2154267414946348e-12,1.3387646955504752e-07,-1.3387125412830603e-07,0,5.8038679055314899e-11,2.0404121140708663e-06,-2.0403540753918111e-06,0
2.2263583233217456e-42,1.75815155292559e-48,2.2263565651701926e-42,1,4.2424443312870105e-42,1.7683132966975633e-45,4.2406760179903129e-42,1,1.2573110588954751e-28,2.4472781929546744e-38,1.2573110586507472e-28,1,5.8783977997163551e-22,1.1072683806803488e-21,-5.1942860070871325e-22,0,1.3202958433364595e-17,9.6978736965190485e-17,-8.3775778531825896e-17,0,7.9838607184541229e-13,9.3090278271800062e-16,7.9745516906269432e-13,1
2.3407753167928148e-29,8.9226638148078761e-38,2.3407753078701511e-29,1,1.9936846977796522e-26,6.7998030096955322e-35,1.9936846909798493e-26,1,1.3750845202823858e-18,4.1187239140460647e-27,1.3750845161636619e-18,1,5.8673734947976135e-16,1.9207107166602274e-18,5.8481663876310112e-16,1,1.9958424254169474e-12,6.7931359422859531e-14,1.9279110659940879e-12,1,1.6137548836159127e-12,8.4438603557979732e-11,-8.2824848674363814e-11,0
5.328316823087506e-63,4.030601651952376e-62,-3.4977699696436256e-62,0,5.6684226985984017e-50,2.6395153494299136e-59,5.6684226959588864e-50,1,4.9584225983493641e-41,2.51943626980407e-45,4.9581706547223838e-41,1,1.240986438220326e-31,7.6992048737386993e-27,-7.6990807750948772e-27,0,2.952459569103543e-22,5.7097030400332882e-21,-5.4144570831229338e-21,0,5.5901249117413118e-20,2.5521416985769231e-20,3.0379832131643887e-20,1
6.1743502123680949e-29,7.6940734098036719e-27,-7.6323299076799906e-27,0,2.0697636647888933e-22,9.4924865088824777e-27,2.0696687399238045e-22,1,1.4059153237388936e-19,6.6354671620342763e-17,-6.6214080087968875e-17,0,1.156687777480745e-10,8.4613017171210462e-10,-7.304613939640301e-10,0,1.7972293161933278e-08,8.0562629698744738e-08,-6.2590336536811453e-08,0,1.667323197042156e-07,5.1416077674737222e-07,-3.4742845704315659e-07,0
5.3248452728577079e-75,8.7574377203747425e-65,-8.7574377198422586e-65,0,3.1404439493083128e-78,2.7239646763803209e-65,-2.7239646763800067e-65,0,3.5572102028712113e-66,1.6080476281259758e-51,-1.6080476281259722e-51,0,1.9688412944489429e-27,6.8662466407353779e-30,1.9619750478082076e-27,1,6.0305483479591389e-24,1.4038790963656131e-23,-8.0082426156969925e-24,0,8.5534678502601149e-18,8.7261088116724962e-19,7.6808569690928657e-18,1
1.7023548929665287e-50,6.9076333188896716e-66,1.702354892966528e-50,1,2.4532021373469409e-46,8.5596052744311297e-68,2.4532021373469409e-46,1,8.7783811282512153e-37,1.7739593114966826e-56,8.7783811282512153e-37,1,4.61691878528651e-20,5.8153419867101077e-25,4.6168606318666432e-20,1,9.8800220873568284e-16,1.3459622745964326e-21,9.8800086277340827e-16,1,5.4577287775128895e-15,3.1284217219216597e-19,5.4574159353406974e-15,1
3.2075550660842804e-88,1.1469970813506382e-71,-1.1469970813506382e-71,0,9.2388751477245713e-85,1.7530891629029559e-71,-1.7530891629028636e-71,0,2.0779116573585797e-73,4.6112305290364437e-56,-4.6112305290364437e-56,0,2.0603151315482633e-31,6.4638620312503286e-34,2.0538512695170128e-31,1,1.0909257701407126e-26,4.1508763631884733e-27,6.7583813382186529e-27,1,1.4078523988300438e-25,2.0115556163149145e-22,-2.0101477639160845e-22,0
1.0789122199389092e-51,7.3688017380097362e-45,-7.3688006590975167e-45,0,5.8725565082268977e-57,2.6357837226762537e-43,-2.6357837226761951e-43,0,4.3156258068025402e-45,1.8732865137330729e-33,-1.8732865137287571e-33,0,3.8032661426446186e-22,1.7426994651258304e-20,-1.7046668036993843e-20,0,1.2066545820122692e-16,1.7866476034274906e-18,1.1887881059779942e-16,1,1.0722914671051319e-12,1.7857346129088615e-14,1.0544341209760433e-12,1
1.5237966211158091e-71,7.8990186436386902e-68,-7.8974948470175745e-68,0,7.3299330162624535e-70,3.2506202638455421e-68,-3.1773209336829176e-68,0,8.9964772203951281e-61,4.4558866267110149e-54,-4.4558857270632928e-54,0,2.5234111528104277e-28,1.8683364841533427e-29,2.3365775043950936e-28,1,9.4546690770693492e-26,1.420895377112067e-24,-1.3263486863413736e-24,0,2.703587653160675e-18,8.456155146024516e-21,2.6951314980146505e-18,1
4.060818973480283e-42,1.5650761071688175e-33,-1.5650761031079986e-33,0,4.264597972742964e-43,1.203560912014794e-34,-1.2035609077501961e-34,0,1.576314980235872e-30,4.6521946645282703e-27,-4.6506183495480346e-27,0,2.6648455910571263e-21,1.7577221384281341e-19,-1.7310736825175629e-19,0,5.6181774567771764e-16,9.976375396892756e-16,-4.3581979401155796e-16,0,3.2120353190539332e-10,8.6262002712517295e-12,3.1257733163414159e-10,1
7.5536904816536884e-43,2.0236154565569675e-39,-2.0228600875088021e-39,0,6.0619735165127784e-45,7.5121826446757442e-28,-7.5121826446757442e-28,0,1.5040688203234186e-34,5.1564385222528323e-19,-5.1564385222528304e-19,0,3.0352604192261678e-19,5.0763096221079329e-16,-5.0732743616887066e-16,0,2.6436560115039756e-14,1.7239928389275262e-11,-1.7213491829160221e-11,0,2.2710288378020273e-11,2.6491053870429012e-10,-2.4220025032626984e-10,0
2.3502285896143247e-28,6.7053392150294241e-22,-6.7053368648008348e-22,0,6.5447808958118068e-29,1.9123828473965001e-16,-1.9123828473958456e-16,0,8.3801265631876253e-20,4.5247861099449876e-12,-4.5247860261437221e-12,0,1.61196165924071e-12,2.8900068103077796e-11,-2.7288106443837085e-11,0,1.6426901375393654e-09,7.1214118686711998e-11,1.5714760188526534e-09,1,9.4340384329242792e-09,2.9511646634275631e-09,6.482873769496716e-09,1
1.3459179885502538e-25,6.9315497621508209e-25,-5.5856317736005676e-25,0,2.2186798619463459e-28,1.7598778970954174e-17,-1.7598778970732307e-17,0,1.1810378795823743e-19,2.483497470860286e-13,-2.4834962898224067e-13,0,4.0521374586391158e-11,5.2204028534432085e-14,4.0469170557856727e-11,1,2.4296093896572081e-07,1.3262445697414583e-09,2.4163469439597933e-07,1,4.4221612288145975e-05,6.4187217505518123e-09,4.4215193566395425e-05,1
3.5559959893495765e-33,5.6565317445649466e-25,-5.6565317090049871e-25,0,1.1714395421313144e-30,6.3987860849269512e-25,-6.3987743705315301e-25,0,1.5772871378105829e-22,1.3511643535338837e-14,-1.3511643377610124e-14,0,1.6702171431837042e-11,5.9249468596127009e-14,1.6642921963240915e-11,1,3.4813725466318229e-11,9.4759464496176906e-09,-9.4411327241513719e-09,0,8.7029893044294888e-10,1.6020207896896693e-07,-1.5933178003852397e-07,0
